"","Canonical","NonCanonical","Atypical"
"1709","DPF1",NA,"STAC2"
"1710","ADPGK",NA,"CACNA1E"
"1711","GPR25",NA,"TDRG1"
"1712","HCN3",NA,"TRIM36"
"1713","CFAP77",NA,"GHRHR"
"1714","SCN5A",NA,"TMEM33"
"1715","NUP133",NA,"ZFAND5"
"1716","TFB2M",NA,"MS4A14"
"1717","RAB11B",NA,"OAZ1"
"1718","OVOL2",NA,"FGF8"
"1719","REX1BD",NA,"FAM183BP"
"1720","RRAGC",NA,"AGL"
"1721","ARF4",NA,"PYY2"
"1722","CMTM1",NA,"C2orf81"
"1723","C2orf81",NA,"HFE"
"1724","SCAMP3",NA,"OR1S2"
"1725","REV3L",NA,"DNAJA4"
"1726","EFCAB13",NA,"LEP"
"1727","OR52R1",NA,"ZNF519"
"1728","TIE1",NA,"SPHKAP"
"1729","GYPB",NA,"LMBRD1"
"1730","SPG11",NA,"SMCO2"
"1731","UROD",NA,"SEC62"
"1732","ANKRD30A",NA,"SARAF"
"1733","FMN1",NA,"CBR1"
"1734","HAT1",NA,"LRRC25"
"1735","MTUS2",NA,"CARD6"
"1736","DDN",NA,"RNASE12"
"1737","OR8B12",NA,"NUP153"
"1738","ZNF24",NA,"GORAB"
"1739","FAXC",NA,"IKZF4"
"1740","YIPF4",NA,"C1D"
"1741","NPBWR2",NA,"MS4A10"
"1742","TMEM132C",NA,"APOA5"
"1743","OR52N4",NA,"NMBR"
"1744","INTS10",NA,"EFCAB5"
"1745","UQCR10",NA,"SLC35F6"
"1746","CD300LF",NA,"DDIT4L"
"1747","URAHP",NA,"PRDM11"
"1748","TP53TG5",NA,"NDUFC1"
"1749","MGST3",NA,"LCE2B"
"1750","LIPC",NA,"OR4L1"
"1751","MINK1",NA,"OR7C2"
"1752","IL31RA",NA,"SRSF10"
"1753","OR6C2",NA,"ANXA1"
"1754","PER2",NA,"TEDDM1"
"1755","DNAH8",NA,"PMS2P9"
"1756","ADGRG4",NA,"TYMSOS"
"1757","KLHL28",NA,"EIF3A"
"1758","NOTCH2",NA,"FEM1A"
"1759","FRMD7",NA,"ISL1"
"1760","PHF2",NA,"SNAPC2"
"1761","GOLGA7B",NA,"HERC3"
"1762","KCNH6",NA,"C1orf159"
"1763","ITFG1",NA,"ZNF573"
"1764","TNFRSF10B",NA,"NOL10"
"1765","OR4D5",NA,"C17orf50"
"1766","C20orf96",NA,"SLC5A11"
"1767","LMBRD1",NA,"CYP4F8"
"1768","OR13C8",NA,"GJD4"
"1769","OR10H1",NA,"TAS2R39"
"1770","AKAP3",NA,"KRTCAP3"
"1771","MTO1",NA,"ATP6V1B2"
"1772","RNASE13",NA,"PATE2"
"1773","SH3D21",NA,"KLRK1"
"1774","SPANXN5",NA,"ARL3"
"1775","MGAT5B",NA,"CLXN"
"1776","ZNRF4",NA,"CKLF"
"1777","OR8K1",NA,"OR52N1"
"1778","SEMA3D",NA,"FH"
"1779","IGLC1",NA,"SPRED3"
"1780","ATAT1",NA,"TLX1"
"1781","OR1F1",NA,"OCIAD1"
"1782","FLT4",NA,"OR10S1"
"1783","KRT26",NA,"C1orf87"
"1784","FGF4",NA,"UBTD1"
"1785","ADARB2",NA,"TCF7L1"
"1786","DEFB124",NA,"ATP5MG"
"1787","IL21",NA,"TSTD1"
"1788","SLC47A2",NA,"KCNA10"
"1789","ASB16",NA,"SART1"
"1790","PLPP3",NA,"RASA3"
"1791","ABO",NA,"MRPL44"
"1792","LINC03009",NA,"TVP23C"
"1793","TSPO",NA,"UTP18"
"1794","WDR93",NA,"IL4"
"1795","PELO",NA,"CAMP"
"1796","LYPD1",NA,"TNFRSF13C"
"1797","CHRNB2",NA,"CETN3"
"1798","OIT3",NA,"ZNF253"
"1799","RASL10A",NA,"AKAP11"
"1800","OR51T1",NA,"POLR1C"
"1801","MGAM",NA,"C17orf80"
"1802","CHRNA4",NA,"GP2"
"1803","LACRT",NA,"WDR83OS"
"1804","KCNK2",NA,"ZBTB6"
"1805","MYL12A",NA,"MROH9"
"1806","DESI2",NA,"OR4C12"
"1807","TGM6",NA,"ATP2A2"
"1808","OR11G2",NA,"OR10A4"
"1809","RSPH4A",NA,"EVI5L"
"1810","BSND",NA,"ANAPC4"
"1811","S100A7L2",NA,"VPS45"
"1812","DRAM2",NA,"CACYBP"
"1813","CLINT1",NA,"LPAR6"
"1814","PRUNE1",NA,"MS4A5"
"1815","LCE1C",NA,"CLEC4G"
"1816","APH1A",NA,"LCE3A"
"1817","CALCOCO2",NA,"BTBD17"
"1818","AMER2",NA,"TMEM104"
"1819","NUDT22",NA,"ATG9B"
"1820","SDE2",NA,"SEH1L"
"1821","TMEM252",NA,"SEC13"
"1822","RNF40",NA,"CLDN16"
"1823","ANKRD11",NA,"KNCN"
"1824","SYNGR4",NA,"AKNA"
"1825","METTL15",NA,"TRIM68"
"1826","ZNF155",NA,"INPP5B"
"1827","VWA1",NA,"SARDH"
"1828","PLAC8L1",NA,"FAM169BP"
"1829","MTOR",NA,"QPCT"
"1830","ZCCHC12",NA,"USH1G"
"1831","NT5C1B",NA,"C3orf22"
"1832","LINC01000",NA,"NLRP12"
"1833","IGSF11",NA,"DONSON"
"1834","RSPH9",NA,"MGST3"
"1835","EHMT1",NA,"DNM1P35"
"1836","GALR3",NA,"IL13"
"1837","SNAPC2",NA,"A4GALT"
"1838","PCDHA7",NA,"TMPPE"
"1839","C19orf38",NA,"RGS18"
"1840","PDLIM5",NA,"PITHD1"
"1841","SPRED1",NA,"BSND"
"1842","CPSF6",NA,"MED8"
"1843","SLC35G3",NA,"PLCXD2"
"1844","OR10A2",NA,"EN1"
"1845","KIFAP3",NA,"RSPH4A"
"1846","OR5D14",NA,"ATP6AP1"
"1847","ANXA1",NA,"SLC26A5"
"1848","HADH",NA,"ODAD1"
"1849","SGTB",NA,"SBK1"
"1850","CDX4",NA,"ABCD1"
"1851","ADAMTSL1",NA,"LOX"
"1852","PIRT",NA,"GIN1"
"1853","GPR37L1",NA,"MCCD1"
"1854","CDH13",NA,"NIPAL4"
"1855","VAMP1",NA,"CHSY1"
"1856","LINC02687",NA,"CAV2"
"1857","LILRB5",NA,"CMAHP"
"1858","MC4R",NA,"ANO7"
"1859","ZNF619",NA,"EFCAB8"
"1860","HNRNPD",NA,"PWP2"
"1861","ERAS",NA,"MCFD2"
"1862","SLC9A3",NA,"KLF14"
"1863","TAS2R4",NA,"SHISA6"
"1864","MEGF11",NA,"BCO1"
"1865","TCTE1",NA,"CD276"
"1866","CCDC17",NA,"SNRPD2P2"
"1867","SLC6A17",NA,"SRGAP3"
"1868","SPRED3",NA,"RRAGC"
"1869","RTCB",NA,"AMER2"
"1870","PSMA3",NA,"HIPK4"
"1871","MVB12B",NA,"PARD3"
"1872","HMG20A",NA,"ACP7"
"1873","H2BC14",NA,"SYNPO2L"
"1874","CCDC144NL",NA,"ABCG8"
"1875","CADM4",NA,"MYH13"
"1876","COLQ",NA,"SLBP"
"1877","HNRNPM",NA,"SLC5A10"
"1878","VWA5B1",NA,"TMX1"
"1879","KCTD18",NA,"CYBA"
"1880","DDOST",NA,"TMPRSS6"
"1881","TDRD7",NA,"NUP155"
"1882","PARP1",NA,"SMAP1"
"1883","ZBTB16",NA,"SCN2B"
"1884","PLP1",NA,"SP4"
"1885","SPATA31G1",NA,"PNPLA5"
"1886","IL22RA1",NA,"MYF5"
"1887","CACNG4",NA,"PHC2"
"1888","SECISBP2L",NA,"LINC01193"
"1889","C17orf50",NA,"DYRK1B"
"1890","C10orf90",NA,"ABTB2"
"1891","DLX3",NA,"LINC03042"
"1892","BPESC1",NA,"GPSM1"
"1893","TBC1D21",NA,"MSLNL"
"1894","IER3IP1",NA,"CER1"
"1895","HSF4",NA,"ASGR2"
"1896","LMNA",NA,"COX18"
"1897","OPN5",NA,"NMNAT2"
"1898","CFAP157",NA,"GATB"
"1899","LINC00671",NA,"ATXN7L1"
"1900","ADH5",NA,"IFT81"
"1901","CHST9",NA,"PRSS57"
"1902","ACHE",NA,"GPM6A"
"1903","OR3A1",NA,"RBBP4"
"1904","PSAP",NA,"PRPF38B"
"1905","ADAM18",NA,"IQCF1"
"1906","ATRX",NA,"ZNF324B"
"1907","PIM3",NA,"INCA1"
"1908","PACS1",NA,"CASR"
"1909","IL13",NA,"CACNG8"
"1910","ATP6V1A",NA,"OR5AR1"
"1911","F3",NA,"PSMA3"
"1912","COQ4",NA,"ZUP1"
"1913","SSU72",NA,"CDH20"
"1914","C1GALT1C1",NA,"GABRA5"
"1915","MYBPHL",NA,"CACNA1C"
"1916","SUB1",NA,"PCDHGC3"
"1917","IDO2",NA,"RAB11B"
"1918","ABHD11",NA,"SH2D7"
"1919","LINC02915",NA,"IQCN"
"1920","MYPN",NA,"HGFAC"
"1921","MS4A10",NA,"PGK2"
"1922","GPR152",NA,"MLLT6"
"1923","FHL2",NA,"EBNA1BP2"
"1924","SOCS2",NA,"HASPIN"
"1925","SPCS3",NA,"OR6B1"
"1926","LINC03006",NA,"GPC3"
"1927","C8orf17",NA,"DYTN"
"1928","CCDC183",NA,"OR2A25"
"1929","ARHGAP6",NA,"LCMT2"
"1930","MYF5",NA,"UBL4A"
"1931","CHIC2",NA,"CSF3R"
"1932","RUNDC3A",NA,"ADGRB1"
"1933","KLF13",NA,"DDX21"
"1934","ATP5MG",NA,"ERP29"
"1935","SNRPD1",NA,"HADH"
"1936","PPP2R2A",NA,"RPL3L"
"1937","OR4L1",NA,"CALCOCO2"
"1938","FOXP3",NA,"IFNB1"
"1939","RTL9",NA,"CXorf66"
"1940","LINC02902",NA,"SMTNL2"
"1941","SIRPB1",NA,"MT1IP"
"1942","LPAR6",NA,"MPZL1"
"1943","PAX7",NA,"CUL4A"
"1944","ODAD1",NA,"TRAM1L1"
"1945","CLSTN2",NA,"ERLEC1"
"1946","PGLYRP1",NA,"SAMD7"
"1947","ASIP",NA,"BACH1"
"1948","TAS2R9",NA,"OR51L1"
"1949","EIF3A",NA,"CCL25"
"1950","CACNA1F",NA,"C1GALT1C1"
"1951","DKKL1",NA,"RGS8"
"1952","LINGO4",NA,"CRH"
"1953","CEACAM8",NA,"PIM3"
"1954","IFNB1",NA,"ASTL"
"1955","AURKAIP1",NA,"RASSF3"
"1956","C16orf96",NA,"CCDC17"
"1957","RHEX",NA,"GARIN1A"
"1958","TOMM20",NA,"NDUFA7"
"1959","KCNS2",NA,"SLC45A1"
"1960","TTC33",NA,"ABHD11"
"1961","DAP3",NA,"SCAMP3"
"1962","CANX",NA,"ZNF541"
"1963","SHISA4",NA,"GPAT4"
"1964","MRPS27",NA,"AMDHD1"
"1965","POP5",NA,"GABRR2"
"1966","RORB",NA,"SLC22A14"
"1967","NDUFC2",NA,"DEFB124"
"1968","MROH5",NA,"DNAH6"
"1969","PLEKHH3",NA,"PACRGL"
"1970","CYB5R4",NA,"WNT8A"
"1971","SYT12",NA,"CYRIB"
"1972","H2BC26",NA,"MLLT1"
"1973","ARPP21",NA,"SPINK13"
"1974","IL17C",NA,"KRT74"
"1975","ZNF767P",NA,"RHOA"
"1976","CAPS",NA,"KCNQ1"
"1977","CHID1",NA,"JMY"
"1978","TBC1D3P5",NA,"MRPS10"
"1979","RIBC1",NA,"TCEAL6"
"1980","IL2",NA,"ENTR1"
"1981","NECAB1",NA,"AMBP"
"1982","GATAD2B",NA,"AFG3L2"
"1983","RACK1",NA,"INTS10"
"1984","SEC23IP",NA,"RBM7"
"1985","FABP9",NA,"APOC3"
"1986","OR51B6",NA,"GOLGA7B"
"1987","MGST2",NA,"SLC49A3"
"1988","PALM",NA,"SLC35A2"
"1989","OR1N1",NA,"PGM3"
"1990","INPP1",NA,"PPP3R2"
"1991","ISL1",NA,"TMEM30A"
"1992","UNC5B",NA,"OR51I1"
"1993","MTNR1A",NA,"EEF1AKMT2"
"1994","PRB3",NA,"GPR85"
"1995","PATE3",NA,"AMDHD2"
"1996","SEC24A",NA,"AVPR1B"
"1997","CABP2",NA,"SNCB"
"1998","ULBP1",NA,"DLEU7"
"1999","CRY1",NA,"TXLNA"
"2000","C11orf42",NA,"OR52E4"
"2001","SPATA2L",NA,"PTDSS1"
"2002","GCK",NA,"ASPH"
"2003","NTSR2",NA,"QRFP"
"2004","OPCML",NA,"LYZL4"
"2005","CCDC70",NA,"DAP3"
"2006","AMIGO1",NA,"YES1"
"2007","ACIN1",NA,"RIOK1"
"2008","CTXN1",NA,"CCAR2"
"2009","MYH13",NA,"CHCHD1"
"2010","LCAT",NA,"DAO"
"2011","GORAB",NA,"NDUFS6"
"2012","OR5M8",NA,"CCR4"
"2013","OR11A1",NA,"CRYBA1"
"2014","RNASE10",NA,"GRM7"
"2015","LCE1E",NA,"CDRT15"
"2016","ZNF285",NA,"DEFB118"
"2017","C3orf84",NA,"SDF2"
"2018","HOXD12",NA,"NOTCH2"
"2019","OR5P3",NA,"LINC00552"
"2020","B4GALNT1",NA,"RAB14"
"2021","CDC42BPG",NA,"NDUFV1"
"2022","TMEM147",NA,"OR6C2"
"2023","TRIM36",NA,"C8B"
"2024","MYO16",NA,"TTC36"
"2025","ACBD7",NA,"RNF208"
"2026","SAFB",NA,"DIRC1"
"2027","PLCXD2",NA,"CPSF6"
"2028","CISD3",NA,"UTP3"
"2029","PLEKHF1",NA,"UFC1"
"2030","C5AR2",NA,"KRT71"
"2031","CNTNAP5",NA,"MDGA2"
"2032","C7orf33",NA,"PPID"
"2033","OR6B3",NA,"PHOSPHO1"
"2034","OR10A5",NA,"SYT3"
"2035","GPRIN2",NA,"KPTN"
"2036","MYBPH",NA,"ELSPBP1"
"2037","TAOK2",NA,"LMAN2"
"2038","PACSIN1",NA,"FBXO33"
"2039","DEFB112",NA,"PRR3"
"2040","SCN2B",NA,"RAG2"
"2041","NSL1",NA,"MCM3"
"2042","TIGD2",NA,"GNG13"
"2043","SLC25A23",NA,"SCRT1"
"2044","HOXC13",NA,"OR1L8"
"2045","CHIT1",NA,"NDUFA1"
"2046","KPLCE",NA,"LRRD1"
"2047","NMNAT1",NA,"KLHL2"
"2048","SHISA6",NA,"LCAT"
"2049","IRX1",NA,"ESYT3"
"2050","MAB21L4",NA,"SEC23IP"
"2051","DR1",NA,"TMEM235"
"2052","NEURL3",NA,"PSD2"
"2053","VRTN",NA,"MAP6D1"
"2054","CYP4B1",NA,"DR1"
"2055","TMPRSS5",NA,"SDE2"
"2056","JPH3",NA,"LINC02915"
"2057","FAM170A",NA,"OR5P3"
"2058","DBX2",NA,"CISD3"
"2059","RASA1",NA,"MYBPC1"
"2060","DDX51",NA,"IER3"
"2061","SLC26A5",NA,"OR4C3"
"2062","GON4L",NA,"MYH2"
"2063","RNH1",NA,"H3C6"
"2064","HSD11B1L",NA,"SERPINF2"
"2065","PPP3R2",NA,"CD300LG"
"2066","ZNF106",NA,"CD1C"
"2067","XRCC2",NA,"CCNH"
"2068","SART1",NA,"FKBP11"
"2069","YRDC",NA,"HPF1"
"2070","RTRAF",NA,"PSAP"
"2071","LOC403312",NA,"ADGRA3"
"2072","CCN2",NA,"MPHOSPH8"
"2073","OR51I1",NA,"SLC25A6"
"2074","SLC45A1",NA,"H3C7"
"2075","KCTD4",NA,"AMELX"
"2076","VPS26C",NA,"POTEM"
"2077","TCEAL5",NA,"SLC17A7"
"2078","OR4P4",NA,"ERICH6B"
"2079","TIMM13",NA,"NCDN"
"2080","KCNJ6",NA,"TNFRSF10D"
"2081","CPSF4L",NA,"MLKL"
"2082","TRIM13",NA,"PGLYRP4"
"2083","CYLC1",NA,"EFL1"
"2084","SEC24D",NA,"AP2A2"
"2085","OR9A4",NA,"NHLRC4"
"2086","SCN3B",NA,"ABCA2"
"2087","HSP90B3P",NA,"DNASE2B"
"2088","ABCA2",NA,"CNBD2"
"2089","TSPO2",NA,"CANX"
"2090","USP38",NA,"DCAF12L1"
"2091","RTBDN",NA,"DEFB115"
"2092","PLA2G2C",NA,"ANGPTL3"
"2093","PCDH19",NA,"OR6K3"
"2094","NDC1",NA,"HOXA1"
"2095","HOATZ",NA,"AATK"
"2096","NIM1K",NA,"ADPGK"
"2097","INHA",NA,"DPEP2"
"2098","REL",NA,"TBATA"
"2099","IL10",NA,"RAET1E"
"2100","IL4",NA,"LILRA4"
"2101","SETD3",NA,"VDAC2"
"2102","CLEC4G",NA,"MAPK8IP3"
"2103","DNAI2",NA,"CLCNKA"
"2104","DEFB118",NA,"TCEA2"
"2105","BAG1",NA,"ATAD3B"
"2106","CBLL2",NA,"TM2D1"
"2107","KCNIP1",NA,"DLGAP4"
"2108","NUDT21",NA,"VAT1L"
"2109","PEX13",NA,"LRGUK"
"2110","OR1Q1",NA,"PLAC8L1"
"2111","FAM217A",NA,"LACRT"
"2112","DMPK",NA,"TTLL2"
"2113","SIL1",NA,"CD28"
"2114","KLC4",NA,"ETNPPL"
"2115","VPS4B",NA,"MBLAC1"
"2116","DCAF6",NA,"CSRNP2"
"2117","SLC8A3",NA,"TNK2"
"2118","GNAT1",NA,"SSRP1"
"2119","G6PC3",NA,"VTCN1"
"2120","LRRD1",NA,"CAB39"
"2121","KPTN",NA,"SPINT3"
"2122","BICRA",NA,"ZNF534"
"2123","BPGM",NA,"LHCGR"
"2124","TMEM235",NA,"LINC01879"
"2125","UTS2B",NA,"OR2L2"
"2126","COL4A1",NA,"HCCS"
"2127","RAG2",NA,"SPANXN5"
"2128","PCAT4",NA,"ABCG4"
"2129","TSL",NA,"PPP1R15A"
"2130","ALPI",NA,"FBXO38"
"2131","PLSCR5",NA,"PYDC2"
"2132","PSMD2",NA,"BCL2L13"
"2133","ZFAND5",NA,"GRIN1"
"2134","IQUB",NA,"LAP3"
"2135","GAS2L1",NA,"DGCR8"
"2136","EBNA1BP2",NA,"NPEPPS"
"2137","LILRA1",NA,"CACNA1G"
"2138","MOAP1",NA,"SLC22A17"
"2139","RPS9",NA,"NLRC3"
"2140","EMX1",NA,"PSMD11"
"2141","UCN",NA,"ZBTB21"
"2142","ABCB5",NA,"TBC1D15"
"2143","FCN2",NA,"PCNP"
"2144","DAB1",NA,"TBC1D26"
"2145","GPR17",NA,"ZNF517"
"2146","MANBAL",NA,"FAAP24"
"2147","HOXA3",NA,"MAB21L3"
"2148","C10orf95",NA,"S100G"
"2149","TMEM266",NA,"DTNA"
"2150","CSMD2",NA,"SLC22A6"
"2151","CDK9",NA,"ADNP2"
"2152","CARD10",NA,"LINC00654"
"2153","APOA4",NA,"LRRC4B"
"2154","RBPJ",NA,"IL31RA"
"2155","CDC37",NA,"APOBEC3D"
"2156","IQCD",NA,"SEMA6B"
"2157","RRP36",NA,"ABCB11"
"2158","SRA1",NA,"IZUMO1"
"2159","SH3TC1",NA,"RNASE2"
"2160","ASMT",NA,"OR51B4"
"2161","C1orf159",NA,"WEE2"
"2162","EFL1",NA,"CLPP"
"2163","ACMSD",NA,"INO80B"
"2164","APEH",NA,"UNCX"
"2165","ZSWIM2",NA,"FAM181B"
"2166","STAR",NA,"QDPR"
"2167","SARDH",NA,"CARMIL3"
"2168","EMC7",NA,"SRXN1"
"2169","KMT2C",NA,"C16orf46"
"2170","NDUFB7",NA,"IK"
"2171","ASTE1",NA,"GAL3ST3"
"2172","UCN3",NA,"TNP1"
"2173","SOCS6",NA,"RPGRIP1L"
"2174","CENPO",NA,"SNRNP40"
"2175","CLK1",NA,"C10orf55"
"2176","CSNK1A1",NA,"LCE1C"
"2177","OCIAD2",NA,"ZRANB2"
"2178","SLC22A11",NA,"YOD1"
"2179","CRB1",NA,"PLA2G6"
"2180","OCIAD1",NA,"HTR3E"
"2181","CSH1",NA,"SPEF1"
"2182","TMEM19",NA,"TTC39B"
"2183","ZBTB6",NA,"LINC02902"
"2184","GTSF1L",NA,"USP33"
"2185","ANGPTL7",NA,"FAM170A"
"2186","DUOXA1",NA,"SOS1"
"2187","PGAP3",NA,"FCN2"
"2188","RPAP3",NA,"MSMO1"
"2189","SLC25A48",NA,"SMO"
"2190","UBE2D1",NA,"AGA"
"2191","CLPP",NA,"ERICH3"
"2192","MYADM",NA,"COPS5"
"2193","GPR137",NA,"OR1E1"
"2194","DCUN1D4",NA,"RMDN1"
"2195","ATXN7L2",NA,"UBE3A"
"2196","IL5RA",NA,"FAXC"
"2197","EVC2",NA,"PSMD9"
"2198","COL6A3",NA,"ISM2"
"2199","CYP4A11",NA,"EIF1"
"2200","EPRS1",NA,"TSPO2"
"2201","FNDC9",NA,"ADGRE5"
"2202","OR1E1",NA,"KSR1"
"2203","CD28",NA,"KDM4B"
"2204","TMEM9B",NA,"LINC02893"
"2205","SNRPD2P2",NA,"MYPN"
"2206","LINC00161",NA,"EIF3G"
"2207","PDHA2",NA,"FCRL2"
"2208","ADD2",NA,"POSTN"
"2209","SCGB2B2",NA,"COMT"
"2210","NDUFV2",NA,"CNDP2"
"2211","USP41P",NA,"VPS13D"
"2212","NIP7",NA,"SDCBP"
"2213","NXF1",NA,"ESPN"
"2214","DCX",NA,"MTMR7"
"2215","CCIN",NA,"TMEM107"
"2216","LINC00334",NA,"WDR62"
"2217","HEATR5A",NA,"EBPL"
"2218","ECD",NA,"PARD6G"
"2219","SHPRH",NA,"FKBP4"
"2220","LIPA",NA,"FADS3"
"2221","MYH3",NA,"AGBL3"
"2222","NLRP12",NA,"RXFP1"
"2223","TMEM258",NA,"GALE"
"2224","AJAP1",NA,"ASMT"
"2225","ATP1A1",NA,"METAP1"
"2226","HCAR1",NA,"ATF3"
"2227","SLC6A6",NA,"PRODH2"
"2228","GLRX3",NA,"SPATA6"
"2229","CCDC140",NA,"SAXO4"
"2230","PYDC2",NA,"C8orf17"
"2231","HOXD10",NA,"EBF3"
"2232","CD200R1",NA,"VPS26C"
"2233","MYH15",NA,"SEC24A"
"2234","SOCS5",NA,"CYB5R4"
"2235","ACTRT2",NA,"STPG4"
"2236","PRG4",NA,"SRSF2"
"2237","SCAND1",NA,"PRSS59P"
"2238","NDUFA10",NA,"ITGB3BP"
"2239","RHOBTB2",NA,"ZSCAN10"
"2240","ERP29",NA,"SLC16A13"
"2241","FBXO8",NA,"OR8H2"
"2242","OR13C5",NA,"ADAM29"
"2243","CHRNA6",NA,"SCN3B"
"2244","MARF1",NA,"LAMB3"
"2245","ARHGAP20",NA,"ZNF771"
"2246","ATOH7",NA,"NPFF"
"2247","MFSD14A",NA,"GRIP2"
"2248","SPMIP5",NA,"TOMM70"
"2249","FRMPD2",NA,"KDM8"
"2250","SYNGAP1",NA,"ARMT1"
"2251","HIP1",NA,"CSH1"
"2252","METAP1",NA,"OR10J5"
"2253","FBXO38",NA,"FGF14"
"2254","SRSF10",NA,"C1orf94"
"2255","SBK1",NA,"VPS28"
"2256","ARK2C",NA,"FGFR3"
"2257","KCNJ16",NA,"SGCA"
"2258","POLR3B",NA,"KDM4D"
"2259","HRNR",NA,"MTUS1"
"2260","CYP4F8",NA,"SIGLEC8"
"2261","UQCRC2",NA,"GPR83"
"2262","SLC22A14",NA,"ZMAT4"
"2263","OR8H2",NA,"SMYD1"
"2264","TYW1B",NA,"DDX3X"
"2265","SFTPC",NA,"ATP1A3"
"2266","DLEU7",NA,"FBXO2"
"2267","AFG3L2",NA,"SMAGP"
"2268","LRRN2",NA,"LINC00303"
"2269","DEFB115",NA,"IL12RB1"
"2270","PRAMEF10",NA,"SV2C"
"2271","FSHR",NA,"LHX2"
"2272","ZFAND6",NA,"HS3ST3B1"
"2273","TALDO1",NA,"STK38L"
"2274","EBLN2",NA,"ZNF221"
"2275","LINC01600",NA,"TTLL3"
"2276","ZNF703",NA,"GIPC2"
"2277","PHC2",NA,"SLC16A1"
"2278","HNF4A",NA,"AP3M1"
"2279","HSPB9",NA,"ADAM7"
"2280","SMO",NA,"IL21"
"2281","BCAM",NA,"CLEC1A"
"2282","CRYGC",NA,"ZC3HAV1"
"2283","ATG4C",NA,"LRRC10B"
"2284","FCRL3",NA,"FOXJ3"
"2285","KSR1",NA,"RFX8"
"2286","PROZ",NA,"FGF3"
"2287","PCSK4",NA,"SNIP1"
"2288","ZCCHC13",NA,"GLOD4"
"2289","DCK",NA,"SFTPC"
"2290","TSTD1",NA,"RABGEF1P1"
"2291","LDHC",NA,"CDYL"
"2292","ATXN7L1",NA,"ISYNA1"
"2293","TOP3B",NA,"DPF1"
"2294","TRAM1L1",NA,"PEX5L"
"2295","SPTBN4",NA,"BMF"
"2296","OR10P1",NA,"LYG2"
"2297","PALM3",NA,"ADI1"
"2298","MAU2",NA,"GPER1"
"2299","ERLEC1",NA,"OR10K1"
"2300","TRAPPC14",NA,"TMEM225"
"2301","C3orf36",NA,"NDUFB3"
"2302","VAT1L",NA,"PHOX2A"
"2303","C20orf204",NA,"GFRA4"
"2304","SSX2",NA,"CHRM4"
"2305","CYP26C1",NA,"ILF3"
"2306","ARSF",NA,"NOBOX"
"2307","EPS15",NA,"LUM"
"2308","EPX",NA,"ZNF24"
"2309","CLCNKA",NA,"C12orf50"
"2310","LRPAP1",NA,"COX5A"
"2311","C3orf18",NA,"C8orf76"
"2312","TM6SF2",NA,"DYM"
"2313","OR2T6",NA,"CFAP157"
"2314","CELA2B",NA,"RSRC2"
"2315","ARPC4",NA,"PLEKHG5"
"2316","SLC22A25",NA,"OR8J3"
"2317","ELMOD2",NA,"GABRA3"
"2318","PRDX3",NA,"FOXP3"
"2319","SCT",NA,"SAFB"
"2320","CASZ1",NA,"TOP3B"
"2321","FGF23",NA,"C9orf78"
"2322","CHRNB4",NA,"SLC6A3"
"2323","CCDC30",NA,"NYAP2"
"2324","TVP23B",NA,"LETM2"
"2325","S100A6",NA,"TTC1"
"2326","LAMTOR3",NA,"S100A16"
"2327","RAB19",NA,"GCK"
"2328","TMEM184B",NA,"OR7C1"
"2329","MTUS1",NA,"CRYGA"
"2330","SYT9",NA,"IGSF9B"
"2331","DNAJC27",NA,"NDST1"
"2332","DYM",NA,"SERPINA7"
"2333","SLC17A7",NA,"MROH5"
"2334","ATF3",NA,"LINC01126"
"2335","OR52A5",NA,"EFR3A"
"2336","KBTBD7",NA,"GADL1"
"2337","DEFB133",NA,"COL4A1"
"2338","OR2AE1",NA,"PRRT4"
"2339","CYRIA",NA,"CD55"
"2340","OR3A2",NA,"SIPA1L3"
"2341","WDR27",NA,"TMEM9B"
"2342","CABP5",NA,"ALKBH5"
"2343","PHLDA2",NA,"IKBKB"
"2344","OR2S2",NA,"RPH3AL"
"2345","CBLN4",NA,"SNORA16B"
"2346","ZNF454",NA,"S100A7L2"
"2347","PLS3",NA,"COQ5"
"2348","CXorf66",NA,"MMP17"
"2349","IL36RN",NA,"CBLB"
"2350","ZNF630",NA,"PBX2"
"2351","OR10H4",NA,"SNHG12"
"2352","GPR6",NA,"CRLF3"
"2353","GPM6A",NA,"CRYGC"
"2354","OR5B21",NA,"LARP1B"
"2355","TEX12",NA,"ADAMTS18"
"2356","CLPB",NA,"POLR3A"
"2357","GHRHR",NA,"WDR3"
"2358","CAMP",NA,"ARVCF"
"2359","CCDC40",NA,"ACTR10"
"2360","IKZF4",NA,"GABRA1"
"2361","MRPL24",NA,"ZNF330"
"2362","VPS28",NA,"CRMA"
"2363","TTC7A",NA,"PNMA3"
"2364","NLRC3",NA,"CD81"
"2365","SYT3",NA,"LAMP1"
"2366","G3BP2",NA,"BMP3"
"2367","WAS",NA,"SSR3"
"2368","LKAAEAR1",NA,"GNRHR2"
"2369","ZNF184",NA,"PRRG1"
"2370","OR10S1",NA,"GPR137"
"2371","H2AZ1",NA,"MRPL43"
"2372","MS4A14",NA,"LBP"
"2373","PLEKHG6",NA,"ULK3"
"2374","ARPP19",NA,"ZNF155"
"2375","OR51L1",NA,"EMID1"
"2376","SOX14",NA,"CBX8"
"2377","PLA2G2D",NA,"IGFBP7"
"2378","MLXIPL",NA,"EPS15"
