"","Canonical","NonCanonical","Atypical"
"778","GP2","FAM169BP",NA
"779","ANKRD55","SPANXN3",NA
"780","PSKH2","TGM3",NA
"781","NPSA","MMP16",NA
"782","OR10G8","ETV7",NA
"783","LEF1","PLIN4",NA
"784","PDCD2L","OR2W1",NA
"785","GJD4","LRP11",NA
"786","SPMIP3","CTNND2",NA
"787","PYY2","AR",NA
"788","PDYN","FIBIN",NA
"789","PODNL1","EFCAB8",NA
"790","VPREB3","VSTM4",NA
"791","GPR141","ZHX1",NA
"792","NDUFB3","ELSPBP1",NA
"793","FBXO2","BCL10",NA
"794","SYT6","SUSD2",NA
"795","OR5AK2","ADGRF2",NA
"796","AMPD1","HSF5",NA
"797","SOX14","OR4K2",NA
"798","SYNDIG1","SLC6A17",NA
"799","LINC00314","EMX2",NA
"800","OR4X1","CAPN11",NA
"801","LRRC10B","DNAJB3",NA
"802","OR1A1","FLT4",NA
"803","OR4S2","SLC2A2",NA
"804","CLEC17A","LNCRI",NA
"805","TSGA13","PPP4R1L",NA
"806","SUCLA2","BRK1",NA
"807","HIPK4","ADIPOQ",NA
"808","FRMD7","NHP2",NA
"809","GCM2","PLEKHN1",NA
"810","TRIML1","PAX4",NA
"811","PCDH11Y","SNX22",NA
"812","OR52N4","OR2G2",NA
"813","CRYBA1","WNT8A",NA
"814","RPH3A","C16orf82",NA
"815","LILRP2","RASAL3",NA
"816","SYNM","MORN1",NA
"817","SLC12A1","C3orf84",NA
"818","GP6","OR7A5",NA
"819","SPRN","CLRN2",NA
"820","GPR26","OR5AC2",NA
"821","TMEM14EP","MAJIN",NA
"822","CCL23","LINC01193",NA
"823","EPB41L4B","SPDEF",NA
"824","SEMA7A","CTCFL",NA
"825","SP7","TBC1D29P",NA
"826","SAMD7","VSX2",NA
"827","OR51S1","NELL1",NA
"828","CHD5","CXADR",NA
"829","WNT8B","SYNDIG1",NA
"830","CRIM1","UQCRC2",NA
"831","FAM169BP","DLX2",NA
"832","C5AR2","SPRR4",NA
"833","PRX","OR14I1",NA
"834","OR10A3","KCNE5",NA
"835","AKR1D1","PDGFC",NA
"836","CAMK1G","OTOS",NA
"837","SHROOM3","TMEM225",NA
"838","RPS24","CMTM5",NA
"839","ZNF827","EOGT",NA
"840","IQCF1","ISX",NA
"841","TSHR","OOEP",NA
"842","TMEM215","CD79B",NA
"843","LIMS2","ARSI",NA
"844","DIRAS1","DLK1",NA
"845","LORICRIN","GSDMA",NA
"846","KRT82","CSMD2",NA
"847","OR52E4","CPXCR1",NA
"848","C8B","OR52B4",NA
"849","SYT9","APOL5",NA
"850","PLIN5","BMP10",NA
"851","OR5A2","ASF1A",NA
"852","ASB2","PRSS41",NA
"853","SH2D5","OR56A1",NA
"854","FGF23","CRYBA1",NA
"855","TRIM7","OR10G7",NA
"856","ABCG8","RTRAF",NA
"857","STX1A","FGF23",NA
"858","TAS1R2","BTBD19",NA
"859","MC2R","CPN2",NA
"860","RIMKLA","KLF14",NA
"861","OR4C16","SGCA",NA
"862","LCN10","OR2H2",NA
"863","RAVER1","KRT84",NA
"864","C2orf50","GDPD4",NA
"865","DEPDC1B","NTSR2",NA
"866","SPATA16","LCE3A",NA
"867","CCDC80","ENDOU",NA
"868","B3GAT1","CLTC",NA
"869","LYVE1","IL5",NA
"870","PRSS50","VWC2",NA
"871","KLHL4","SPTBN2",NA
"872","MYLK3","C16orf92",NA
"873","ULBP3","RFC3",NA
"874","WNT2B","DDX21",NA
"875","RAET1E","NALCN",NA
"876","ASB14","GGH",NA
"877","OR8B4","OR6F1",NA
"878","IGFALS","OR10G8",NA
"879","UAP1","OR51B4",NA
"880","C10orf53","MCFD2",NA
"881","CCDC168","LINC01565",NA
"882","CAPN11","CADPS2",NA
"883","PLEKHN1","OR5AR1",NA
"884","TSPEAR","BPIFA2",NA
"885","CCDC40","NCAM1",NA
"886","CCDC17","KIAA1210",NA
"887","ABCC13","HES5",NA
"888","ADD2","CLEC10A",NA
"889","OR8D2","ZBED2",NA
"890","MTMR7","EXD1",NA
"891","BLID","CFAP74",NA
"892","BRINP2","MOG",NA
"893","OR14I1","TYRO3",NA
"894","SLITRK2","CRLF2",NA
"895","SNAP91","UCN2",NA
"896","ACAP1","CHCHD2",NA
"897","DBH","C12orf50",NA
"898","RGR","SMC3",NA
"899","KRT72","IL20RA",NA
"900","SLC22A6","NHLH1",NA
"901","OR5M8","DNM1P35",NA
"902","PCNX2","TTLL2",NA
"903","CEACAM16","IL9",NA
"904","TMEM220","CLECL1P",NA
"905","GKN2","C12orf42",NA
"906","MARS2","PLAC9",NA
"907","CLECL1P","GP6",NA
"908","KCNK16","LIMS2",NA
"909","FAM215A","FAM83C",NA
"910","DCSTAMP","SLITRK1",NA
"911","PODN","RTN2",NA
"912","SMYD1","SHANK1",NA
"913","LCE1E","FGF7",NA
"914","ATP1B4","NKAIN2",NA
"915","GREB1","CHGB",NA
"916","LINC00856","AKR1D1",NA
"917","MYO16","FGF21",NA
"918","MYMK","FUT5",NA
"919","NLRP8","ACSM2B",NA
"920","ADIPOQ","NETO1",NA
"921","CHI3L2","TMEM255A",NA
"922","OR11H6","DCSTAMP",NA
"923","VWCE","LSM3",NA
"924","KIAA1210","MCM6",NA
"925","TMEM255A","SPANXN5",NA
"926","C20orf173","SERPINB2",NA
"927","NANOS3","ADAM11",NA
"928","OR4K2","HS3ST3B1",NA
"929","MYL3","SNTG2",NA
"930","CCDC42","RPS5",NA
"931","PPBPP2","SLITRK2",NA
"932","TTTY5","TBX4",NA
"933","SLC35A3","CDSN",NA
"934","IFT25","IL21R",NA
"935","TRPM1","ERICH6B",NA
"936","SERPINA5","ZDHHC19",NA
"937","PRR22","LORICRIN",NA
"938","LCE4A","CCDC63",NA
"939","SYT12","TBX10",NA
"940","GRM3","PDCD2L",NA
"941","OR4D1","CNIH4",NA
"942","ARC","TRPV6",NA
"943","OR10H5","SUCLG1",NA
"944","FAM162A","TNFRSF13C",NA
"945","OR52N2","MCTS1",NA
"946","FCRL1","INSYN2B",NA
"947","OTOL1","BLK",NA
"948","IL5","TREML1",NA
"949","TEX56P","SPATA16",NA
"950","OR7G3","RPGRIP1",NA
"951","MADCAM1","FCN1",NA
"952","PPFIA4","GLP1R",NA
"953","HAND2","CFAP46",NA
"954","CBLN2","CCDC40",NA
"955","FEZF1","TTTY6B",NA
"956","CYP3A4","GARIN1B",NA
"957","HES7","RPSA",NA
"958","SNORD9","KCNJ4",NA
"959","ASIC5","SLC39A6",NA
"960","KCNA7","NSG2",NA
"961","CNN1","SLAMF7",NA
"962","MYF6","OR4K15",NA
"963","DEFB133","FZD7",NA
"964","CHRNB2","OR6K3",NA
"965","SLC22A24","ANO7",NA
"966","CCR7","OR52N1",NA
"967","TCAF2","LINC01121",NA
"968","SCRT2","P2RX7",NA
"969","PADI2","SCUBE3",NA
"970","NHP2","PDCD5",NA
"971","PSMG1","S100A12",NA
"972","CLSTN2","TRPM1",NA
"973","KLRD1","CD22",NA
"974","ASGR1","GRIN3B",NA
"975","IL2","PDCD1LG2",NA
"976","KLK2","LINC02487",NA
"977","SULT1C3","ATP6V1G3",NA
"978","HCN4","TMEM98",NA
"979","TMEFF2","CDK5",NA
"980","OR52B4","BEND4",NA
"981","MMP24","ANGPT1",NA
"982","CFAP77","SLC26A1",NA
"983","OLFM1","OR4D1",NA
"984","ANO5","CAMKV",NA
"985","OR6X1","KCNIP3",NA
"986","CCDC54","FAM43B",NA
"987","CHRM1","PCDHGB6",NA
"988","OR4E2","NHSL2",NA
"989","OR56A1","OR51M1",NA
"990","PDE7B","IL17B",NA
"991","LOC442028","CHRNA4",NA
"992","SPHKAP","LCLAT1",NA
"993","TRIM48","KLHL4",NA
"994","KCNA2","FPR2",NA
"995","SERPINA9","UGP2",NA
"996","BANF2","SPIB",NA
"997","FIBIN","THEM5",NA
"998","MORN5","FBXO2",NA
"999","IL36RN","LILRB5",NA
"1000","GPR179","OR52H1",NA
"1001","GJA8","SMC2",NA
"1002","KCNG2","DNAJC5G",NA
"1003","SLC24A2","OTOL1",NA
"1004","RIBC1","GJD4",NA
"1005","PDGFB","CCR10",NA
"1006","ADAM11","FAIM2",NA
"1007","NLRP4","TEX38",NA
"1008","DAO","KLK5",NA
"1009","OR51M1","HAPLN2",NA
"1010","SLC16A8","ADAMTS16",NA
"1011","FAM170A","HEBP2",NA
"1012","RXRG","OSTN",NA
"1013","RPS13","PRSS37",NA
"1014","SCUBE3","ZNF541",NA
"1015","ANO7","TPTE2P1",NA
"1016","PDCD1LG2","CHD5",NA
"1017","CLVS2","OR4C46",NA
"1018","LY6G6F","ELOC",NA
"1019","PCDHGB6","KCNAB1",NA
"1020","SOX11","AGXT2",NA
"1021","NOXRED1","NOVA2",NA
"1022","PLP1","DMRTB1",NA
"1023","GPR148","PADI2",NA
"1024","KIF12","GRM3",NA
"1025","OR52H1","KCNH1",NA
"1026","QRICH2","C20orf141",NA
"1027","CSF2","NFATC4",NA
"1028","DLX2","CDC42SE2",NA
"1029","HAS1","CMKLR2",NA
"1030","OR10V1","CAMP",NA
"1031","CHRNA9","STMN1",NA
"1032","RGS7BP","RAET1E",NA
"1033","LMTK3","KCNK16",NA
"1034","ENDOU","PRDX3",NA
"1035","CYP4F22","TRAF1",NA
"1036","OR5D13","KCNA3",NA
"1037","CNTN1","MSMO1",NA
"1038","IRGC","PSMG1",NA
"1039","TRPC7","MAP3K19",NA
"1040","SSTR2","CDH16",NA
"1041","DBX1","CCDC9B",NA
"1042","SLC8A2","SPATA46",NA
"1043","KCNJ4","TMCC2",NA
"1044","GFI1","MASP1",NA
"1045","OR1B1","VAT1L",NA
"1046","LRIT2","CYP3A4",NA
"1047","GLP2R","LMTK3",NA
"1048","WFDC11","AMELY",NA
"1049","SSPOP","CENPA",NA
"1050","CYSLTR2","FCGR2B",NA
"1051","ABCB5","MYL3",NA
"1052","KCNJ16","TSPEAR",NA
"1053","OSTN","TGM6",NA
"1054","OR9Q2","PRDX6",NA
"1055","SIX3","DSEL",NA
"1056","TMEM151B","LDLRAD2",NA
"1057","ATP6V1G3","TPD52",NA
"1058","CCNG2","NFE2L3",NA
"1059","RHOXF1","CEACAM3",NA
"1060","PCBP3","TRIM7",NA
"1061","MTUS2","FNDC5",NA
"1062","ARMS2","OR10H1",NA
"1063","CAPN14","OR51S1",NA
"1064","WEE2","MDGA2",NA
"1065","EPHA3","BPIFB4",NA
"1066","MDGA1","LELP1",NA
"1067","SMTNL1","SSC5D",NA
"1068","FCRLA","CHAT",NA
"1069","SCN7A","CUBN",NA
"1070","SPEG","SMYD1",NA
"1071","SYNDIG1L","LY6G6F",NA
"1072","PLS1","EVC2",NA
"1073","OTOP1","SGCG",NA
"1074","SCN5A","SLCO1C1",NA
"1075","ODF1","PODNL1",NA
"1076","GATA5","ANGPT4",NA
"1077","MS4A1","PRKCG",NA
"1078","THEM5","GJA10",NA
"1079","PHF24","PRDX4",NA
"1080","FAM53A","LILRA1",NA
"1081","EFCAB8","RETN",NA
"1082","WNT7A","LRRC14B",NA
"1083","CILP2","MMP11",NA
"1084","MT1B","GGT5",NA
"1085","FILIP1","ZDHHC4",NA
"1086","RASGRF1","SP7",NA
"1087","OR4K1","HEY2",NA
"1088","SLC27A6","DRD1",NA
"1089","KISS1R","SPTA1",NA
"1090","RNASE3","OR52N4",NA
"1091","TINAGL1","LINC00311",NA
"1092","TRIM36","OR11G2",NA
"1093","MBD3L1","DUOX1",NA
"1094","SRI","ATP13A5",NA
"1095","ZDHHC15","EAPP",NA
"1096","UCP1","SULT1C3",NA
"1097","MST1","GALNTL6",NA
"1098","CREB3L3","RGS21",NA
"1099","PCDHAC1","OR4D2",NA
"1100","WDR62","CNN1",NA
"1101","CALN1","TEX55",NA
"1102","GRK7","MICU3",NA
"1103","LYZL4","SPACDR",NA
"1104","ATP2B2","ARL13A",NA
"1105","OR51V1","RBFOX3",NA
"1106","SH2D7","SERPINA11",NA
"1107","POM121L9P","RAB17",NA
"1108","AKAP3","AP1S1",NA
"1109","POLR1D","OR11L1",NA
"1110","CHRNA4","CDH4",NA
"1111","MPO","HS3ST2",NA
"1112","KCNE2","PLSCR5",NA
"1113","EDN2","OLIG1",NA
"1114","ACTL7B","PRDM9",NA
"1115","SLC6A19","OR8G5",NA
"1116","SPTA1","OR4X1",NA
"1117","HEPHL1","GRIA1",NA
"1118","EMX2","MS4A1",NA
"1119","ECT2","DAO",NA
"1120","NXPH2","SMTNL1",NA
"1121","APC2","ADAM30",NA
"1122","IL17C","CACNG6",NA
"1123","CTCFL","TMEFF2",NA
"1124","SPDEF","FCRL4",NA
"1125","SPMIP10","FOXR1",NA
"1126","KIR3DX1","GPER1",NA
"1127","RESP18","OR2T6",NA
"1128","SDR9C7","SDCBP",NA
"1129","SLC26A9","MROH9",NA
"1130","LCE2B","GABARAPL2",NA
"1131","TSPAN16","RIMS4",NA
"1132","SLC22A2","C10orf53",NA
"1133","LEP","NTF4",NA
"1134","OR2AE1","LINC02860",NA
"1135","FAM186A","LCE3D",NA
"1136","OR4D2","ERC2",NA
"1137","LBP","SCN1B",NA
"1138","UTS2B","WNT7A",NA
"1139","INSL4","RGSL1",NA
"1140","ST8SIA2","TCL1A",NA
"1141","EGR4","GCM2",NA
"1142","LINC03042","PLEKHG4B",NA
"1143","TTLL10","LRRC18",NA
"1144","SLC25A18","HEPHL1",NA
"1145","GNAI1","SCRT2",NA
"1146","HELT","KLK2",NA
"1147","CKM","PLA2G4D",NA
"1148","RSPH6A","MORN5",NA
"1149","SLCO4C1","LRRC3B",NA
"1150","RPA3","APOC3",NA
"1151","IL11","EPHB1",NA
"1152","CLRN2","CYLC2",NA
"1153","CTSW","CHRNB4",NA
"1154","GALNT15","ENPP7",NA
"1155","NCAM1","ONECUT1",NA
"1156","LAPTM4B","LGI4",NA
"1157","OR1Q1","MLLT3",NA
"1158","SYP","ACOXL",NA
"1159","NPTX1","SSTR3",NA
"1160","TTC16","OR51G1",NA
"1161","DEFB4A","DCDC2B",NA
"1162","LRRC3B","PRELID2",NA
"1163","FGA","NOP16",NA
"1164","PRSS45P","SLC27A6",NA
"1165","OR2W1","GKN1",NA
"1166","OTOR","SCD",NA
"1167","MAB21L2","WFDC11",NA
"1168","MYH15","ULBP3",NA
"1169","DUSP26","TRIM46",NA
"1170","KNCN","TAS1R2",NA
"1171","CIB4","RGS8",NA
"1172","HRK","FAM124A",NA
"1173","FCRL4","FSCN1",NA
"1174","SGCG","TWIST2",NA
"1175","SLC22A16","SHISA4",NA
"1176","LRRC4C","TRIM40",NA
"1177","SHISA3","IL11",NA
"1178","KCND1","DUOXA1",NA
"1179","FZD10","TCHHL1",NA
"1180","ETV3L","ABTB3",NA
"1181","PTCHD3","HOATZ",NA
"1182","OR3A2","SLCO1B1",NA
"1183","FPR2","DEFB116",NA
"1184","KRT14","TMEM9B",NA
"1185","AMZ1","GATA5",NA
"1186","TMEM225","CLEC4F",NA
"1187","LDLRAD2","AKAIN1",NA
"1188","HABP2","FAM30A",NA
"1189","CLNK","FEN1",NA
"1190","EMB","ECE2",NA
"1191","KPRP","MAGEB10",NA
"1192","OTOP2","HRK",NA
"1193","OR2A12","L1CAM",NA
"1194","LINC00336","CCDC54",NA
"1195","ELOVL6","SYP",NA
"1196","SULT2A1","PLIN5",NA
"1197","TXNDC2","KLRF1",NA
"1198","USP26","SGO2",NA
"1199","IL4","OR5AK2",NA
"1200","OR8G1","LHX3",NA
"1201","BGN","PCNX2",NA
"1202","SLC7A10","C2orf50",NA
"1203","RPS17","OLA1",NA
"1204","CFAP52","DIO3OS",NA
"1205","BTG4","ZDHHC15",NA
"1206","TNFAIP6","CYP2B6",NA
"1207","SLN","GIPC2",NA
"1208","ASPA","SSMEM1",NA
"1209","AMOT","OR5M8",NA
"1210","DKKL1","ECH1",NA
"1211","LINC00313","SCN10A",NA
"1212","BICDL1","LIPF",NA
"1213","DACH2","RPS15A",NA
"1214","CABP2","OR13F1",NA
"1215","TPSD1","CLEC17A",NA
"1216","FOXC2","ADRA1A",NA
"1217","SP6","PCDH11Y",NA
"1218","BLK","FKBP1A",NA
"1219","KLHL10","OR11H4",NA
"1220","LINC00272","ADAMTS15",NA
"1221","CTSG","ELOVL6",NA
"1222","GALNTL6","CLEC6A",NA
"1223","PRDM9","FAM162B",NA
"1224","CKS2","BMP3",NA
"1225","IL2RG","MYLK3",NA
"1226","RHBDL3","NEK5",NA
"1227","OR8H2","CTSW",NA
"1228","CLRN1","POLR1D",NA
"1229","SLITRK3","POU5F2",NA
"1230","SLC1A7","MPO",NA
"1231","LINC00654","CHRM1",NA
"1232","DHRS7C","NCR1",NA
"1233","WFDC10B","TRPC7",NA
"1234","ARG2","TMEM30B",NA
"1235","XAGE2","FOSL1",NA
"1236","PADI4","OR4L1",NA
"1237","CLEC4F","ASIC5",NA
"1238","NOVA1","FBLIM1",NA
"1239","RSPO4","LRIF1",NA
"1240","CLLU1","LCE1E",NA
"1241","C16orf46","NLRP8",NA
"1242","LCE5A","C5AR2",NA
"1243","SPTBN4","KCNJ15",NA
"1244","S100A12","KLKP1",NA
"1245","PPEF1","BCO2",NA
"1246","LHFPL4","SNORA37",NA
"1247","RPA4","BPIFA3",NA
"1248","SLC17A6","GPR26",NA
"1249","LPAR3","TFRC",NA
"1250","ANKRD13B","TBC1D28",NA
"1251","PABPC1L","LSMEM2",NA
"1252","ELAVL4","SERPINB10",NA
"1253","KRT2","ATP13A4",NA
"1254","MYCN","SPRN",NA
"1255","LNPK","CNTNAP5",NA
"1256","OIT3","MTUS2",NA
"1257","SORCS3","OR4E2",NA
"1258","PAPPA2","OR8D1",NA
"1259","GDAP1L1","IFNK",NA
"1260","SLC9A3","GDAP1L1",NA
"1261","PCDHA1","CCL21",NA
"1262","TMSB15A","EPB41L4B",NA
"1263","DCD","DEFB4A",NA
"1264","ADH1B","OR4K1",NA
"1265","CDKN3","FAM83A",NA
"1266","PTGES","GPR141",NA
"1267","OR51E1","CFAP221",NA
"1268","CGA","PCDHAC1",NA
"1269","FBXL9P","SYNM",NA
"1270","USP2","IL22RA2",NA
"1271","ZNF536","LEF1",NA
"1272","OR8K3","RAD18",NA
"1273","LACRT","SLC26A9",NA
"1274","ATP13A4","ZNF385D",NA
"1275","ZNF556","MCTP1",NA
"1276","ARHGAP36","MYPN",NA
"1277","NLGN1","FABP4",NA
"1278","OR8D4","NIP7",NA
"1279","HAPLN2","SPEF1",NA
"1280","IL22","PCAT4",NA
"1281","DNASE1","RGR",NA
"1282","MAK","OR8G1",NA
"1283","CEP126","PRRX2",NA
"1284","GLYATL1","GREB1",NA
"1285","ITGAX","RRS1",NA
"1286","OR52A5","TSGA13",NA
"1287","SOSTDC1","OR2T1",NA
"1288","FAM107A","SULT2A1",NA
"1289","PRSS22","HTR1A",NA
"1290","IRX5","CFAP52",NA
"1291","AMBP","MADCAM1",NA
"1292","SECTM1","SYCE1",NA
"1293","TAS2R39","CCL23",NA
"1294","NDST3","SSPOP",NA
"1295","PBK","UROC1",NA
"1296","OR10AG1","RNASE13",NA
"1297","BRCA2","ASB5",NA
"1298","IRX4","PDYN",NA
"1299","GGH","DKKL1",NA
"1300","ZIC3","SIX3",NA
"1301","PPY","PACSIN1",NA
"1302","GBP3","OR7D4",NA
"1303","BDNF","MRGPRX4",NA
"1304","FMN1","RPH3A",NA
"1305","ODAM","SYNDIG1L",NA
"1306","FAM83D","IZUMO1R",NA
"1307","DUOX1","RRM2",NA
"1308","OR2V2","ADAM8",NA
"1309","COL21A1","IGSF11",NA
"1310","FCRL3","ANKRD30A",NA
"1311","TPH1","HAPLN3",NA
"1312","KLHL34","RPS25",NA
"1313","IL13","SLC22A6",NA
"1314","RHPN1","MRGPRD",NA
"1315","SMIM14","TMPRSS11B",NA
"1316","PDIA2","RALYL",NA
"1317","GSTM3","MYH1",NA
"1318","DKK4","ASXL3",NA
"1319","ADHFE1","SIDT1",NA
"1320","ZCCHC13","CIB4",NA
"1321","ASB5","ABHD12",NA
"1322","LOXHD1","AREG",NA
"1323","CLIC6","KISS1R",NA
"1324","OR10K2","IRGC",NA
"1325","POT1","LRTM2",NA
"1326","CELA3B","OR3A1",NA
"1327","DGKI","G6PD",NA
"1328","CENPN","CIMAP1D",NA
"1329","FAM30A","GP2",NA
"1330","IGF2","RASGRF2",NA
"1331","FBF1","OR5D13",NA
"1332","ATP8B3","NLRP7",NA
"1333","CCDC73","NOG",NA
"1334","SUCNR1","PPFIA4",NA
"1335","MARCHF4","TRIM50",NA
"1336","SHCBP1","SEZ6L2",NA
"1337","DSCC1","ATP4A",NA
"1338","CASQ2","CDK15",NA
"1339","RTL9","VWCE",NA
"1340","FUCA1","OR6B1",NA
"1341","CXCR5","MYL1",NA
"1342","S100A3","SYT5",NA
"1343","SMPDL3A","OR13A1",NA
"1344","TLCD4","CIAO2A",NA
"1345","PPP6R1","FAT3",NA
"1346","DRC1","FBLN5",NA
"1347","GABRA2","OR52K1",NA
"1348","KRT5","SCN7A",NA
"1349","OR1L1","ARHGAP6",NA
"1350","B4GALNT4","LINC00336",NA
"1351","UCN2","NCR3",NA
"1352","WIPF3","UQCRFS1",NA
"1353","SERPINB2","MAB21L2",NA
"1354","SLC17A9","LBP",NA
"1355","LGALS4","NOCT",NA
"1356","ANGPTL4","GLT6D1",NA
"1357","SLC6A12","FNDC4",NA
"1358","PRKACB","CSTL1",NA
"1359","ABTB3","MARCHF4",NA
"1360","PSAT1","HNMT",NA
"1361","CYP2C18","LILRP2",NA
"1362","LDHD","BCAS4",NA
"1363","RAB26","MYF6",NA
"1364","CYP4F11","SLCO4C1",NA
"1365","AREG","SYT9",NA
"1366","PSORS1C1","PRND",NA
"1367","HPGD","TTC9B",NA
"1368","SCD5","ASB2",NA
"1369","ACMSD","CNN3",NA
"1370","NFE2L3","FZD10",NA
"1371","FOXI1","OR1L3",NA
"1372","GRAMD2A","OMG",NA
"1373","ZDHHC2","OGN",NA
"1374","ATP8B1","RPEL1",NA
"1375","ARHGEF4","PTGIR",NA
"1376","APOBR","IL22",NA
"1377","EPHB1","WNT2B",NA
"1378","B3GALT1","SHMT2",NA
"1379","DAPL1","FGF8",NA
"1380","FTCD","H2BC18",NA
"1381","AWAT2","FETUB",NA
"1382","NRAP","TTTY5",NA
"1383","DSCAML1","FCRLA",NA
"1384","SSTR1","CEACAM18",NA
"1385","C3","BTN1A1",NA
"1386","PCDHB2","SPMIP10",NA
"1387","ANGPTL7","GJA8",NA
"1388","TRIM40","MT1B",NA
"1389","CCL11","CA4",NA
"1390","TEKT5","NAV3",NA
"1391","CALB2","ASGR1",NA
"1392","UGT2B4","ST8SIA2",NA
"1393","BEX1","OR1A1",NA
"1394","SCEL","ATP2B2",NA
"1395","TNS4","FGF11",NA
"1396","FEV","HINT1",NA
"1397","RNASE4","KLHL40",NA
"1398","CDHR5","OR51E1",NA
"1399","EPHX4","SHROOM3",NA
"1400","SNAI1","MMP24",NA
"1401","MEOX2","TMPRSS15",NA
"1402","LOC391322","SUCLA2",NA
"1403","LOC151760","PLCD4",NA
"1404","INSL5","HCN4",NA
"1405","CEACAM6","PYY2",NA
"1406","FKBP10","CYP2C19",NA
"1407","MTNR1A","NDUFB3",NA
"1408","KLK12","STX1A",NA
"1409","TBX18","CTAGE1",NA
"1410","NMU","SLC5A11",NA
"1411","AKAP7","TRIM2",NA
"1412","SLC16A9","SCN5A",NA
"1413","ENTPD8","CCL22",NA
"1414","TTLL6","PCYT1B",NA
"1415","DNER","FOLR3",NA
"1416","SALL4","OR8D4",NA
"1417","SHISA2","ADRA1B",NA
"1418","TTBK1","PDGFB",NA
"1419","CA4","NDUFA4",NA
"1420","SAMD13","MAGEA8",NA
"1421","SYT13","ODF1",NA
"1422","TREM1","PDZD4",NA
"1423","SNTB1","USP49",NA
"1424","PTPRR","PPEF2",NA
"1425","CYP2C19","WWTR1",NA
"1426","ABCB1","PTPRT",NA
"1427","CA3","TOP6BL",NA
"1428","PATE2","GFPT2",NA
"1429","HSPA4L","PIP5K1B",NA
"1430","CCDC85A","CASP12",NA
"1431","PCSK9","STATH",NA
"1432","ALX1","KCNA5",NA
"1433","ADGRD1","ADAMTS7",NA
"1434","LUM","LAPTM4B",NA
"1435","NR4A1","BAIAP2",NA
"1436","COPS9","TEX47",NA
"1437","CWH43","FAM162A",NA
"1438","IL1R2","TEDDM1",NA
"1439","COLCA1","BAALC",NA
"1440","LTF","TMEM119",NA
"1441","RETNLB","NPSA",NA
"1442","SLCO4A1","VWA5B2",NA
"1443","LGSN","OR10H5",NA
"1444",NA,"CDH19",NA
"1445",NA,"CAVIN3",NA
"1446",NA,"CLRN1",NA
"1447",NA,"ABCG8",NA
"1448",NA,"SOX21",NA
"1449",NA,"SCN4B",NA
"1450",NA,"NLRP6",NA
"1451",NA,"SLN",NA
"1452",NA,"DCAF13",NA
"1453",NA,"PKD1L1",NA
"1454",NA,"RPL23A",NA
"1455",NA,"BRINP2",NA
"1456",NA,"FAM230I",NA
"1457",NA,"DBH",NA
"1458",NA,"PCDHA6",NA
"1459",NA,"ANO5",NA
"1460",NA,"ZSCAN5B",NA
"1461",NA,"CBLN2",NA
"1462",NA,"KCNJ14",NA
"1463",NA,"WFDC13",NA
"1464",NA,"SRGAP3",NA
"1465",NA,"BRINP3",NA
"1466",NA,"TTN",NA
"1467",NA,"CASQ2",NA
"1468",NA,"RPS21",NA
"1469",NA,"DACH2",NA
"1470",NA,"ADCY10",NA
"1471",NA,"GABRG3",NA
"1472",NA,"CRCT1",NA
"1473",NA,"ALPK2",NA
"1474",NA,"S100A3",NA
"1475",NA,"EPYC",NA
"1476",NA,"ACACB",NA
"1477",NA,"ZNF536",NA
"1478",NA,"E2F5",NA
"1479",NA,"SERPINC1",NA
"1480",NA,"SYTL5",NA
"1481",NA,"CPNE5",NA
"1482",NA,"HNF4G",NA
"1483",NA,"TREM1",NA
"1484",NA,"HOXC5",NA
"1485",NA,"HYDIN",NA
"1486",NA,"SOX14",NA
"1487",NA,"SPMAP1",NA
"1488",NA,"SPATA4",NA
"1489",NA,"FABP5",NA
"1490",NA,"EGR3",NA
"1491",NA,"ZMAT4",NA
"1492",NA,"OR13C3",NA
"1493",NA,"THSD7A",NA
"1494",NA,"C10orf90",NA
"1495",NA,"C16orf46",NA
"1496",NA,"NDUFB9",NA
"1497",NA,"RPA3",NA
"1498",NA,"HOXB1",NA
"1499",NA,"INSL5",NA
"1500",NA,"OR8H2",NA
"1501",NA,"RSPH4A",NA
"1502",NA,"HTRA4",NA
"1503",NA,"C1QL1",NA
"1504",NA,"BPIFA4P",NA
"1505",NA,"RPS17",NA
"1506",NA,"PPFIA2",NA
"1507",NA,"RORC",NA
"1508",NA,"FAM227A",NA
"1509",NA,"CKM",NA
"1510",NA,"GFI1",NA
"1511",NA,"CDH15",NA
"1512",NA,"SEMA7A",NA
"1513",NA,"SLC46A2",NA
"1514",NA,"ANKRD1",NA
"1515",NA,"RD3",NA
"1516",NA,"TRO",NA
"1517",NA,"MYO16",NA
"1518",NA,"OTOP1",NA
"1519",NA,"OR51V1",NA
"1520",NA,"HEATR9",NA
"1521",NA,"VIP",NA
"1522",NA,"FCRL1",NA
"1523",NA,"LINC02915",NA
"1524",NA,"LCE5A",NA
"1525",NA,"GARIN6",NA
"1526",NA,"DRC3",NA
"1527",NA,"RAP1GAP2",NA
"1528",NA,"P2RY14",NA
"1529",NA,"SIX2",NA
"1530",NA,"CCL11",NA
"1531",NA,"NANOGNB",NA
"1532",NA,"RTL1",NA
"1533",NA,"MYO3A",NA
"1534",NA,"PLS1",NA
"1535",NA,"ABCA6",NA
"1536",NA,"PAX2",NA
"1537",NA,"SLC17A6",NA
"1538",NA,"LPO",NA
"1539",NA,"CERS3",NA
