"","Canonical","NonCanonical","Atypical"
"1657","LINC02909","GDF3",NA
"1658","KLHL28","EXOSC3",NA
"1659","NAT8","ATP1A3",NA
"1660","ANKRD11","FETUB",NA
"1661","DEFB125","TEKT5",NA
"1662","GDF3","RIBC1",NA
"1663","LEPROTL1","OR7D4",NA
"1664","SLC29A4","SERPINB9",NA
"1665","C1orf87","PRR25",NA
"1666","PGM3","CDH15",NA
"1667","TSSK2","DHRS7",NA
"1668","PGAM1","SNRPD2P2",NA
"1669","FSCN3","NIBAN1",NA
"1670","TOR1AIP1","SMCP",NA
"1671","SCOC","LUZP4",NA
"1672","CHMP4A","PRSS54",NA
"1673","PCDHA2","C1orf127",NA
"1674","PNPLA1","APCS",NA
"1675","FOXR2","CSTL1",NA
"1676","DEFB114","RBBP8NL",NA
"1677","CD5L","NPTXR",NA
"1678","FBXO25","UFC1",NA
"1679","PLCH2","RHOBTB1",NA
"1680","LCE2A","KCNJ5",NA
"1681","LCAT","USP26",NA
"1682","SUB1","CAPZA2",NA
"1683","PLPP5","CISD1",NA
"1684","FZD7","SPMIP3",NA
"1685","CLEC2D","TRPM1",NA
"1686","TNFAIP8","ATP2A2",NA
"1687","TMEM88B","MTNR1B",NA
"1688","TIMM13","SPATA46",NA
"1689","HSF4","HTR2C",NA
"1690","MASP2","TMEM82",NA
"1691","SPATA31E1","CYGB",NA
"1692","TMC2","LINC01600",NA
"1693","GORASP1","ATXN8OS",NA
"1694","POM121L8P","PRDM9",NA
"1695","MYO7A","ORAI1",NA
"1696","TBC1D10B","KRT35",NA
"1697","ZNF155","TECRL",NA
"1698","TMEM208","TM9SF2",NA
"1699","IGFN1","ATP6V0B",NA
"1700","FAM217A","LYPD1",NA
"1701","LCLAT1","SUCLA2",NA
"1702","RAG2","PRR22",NA
"1703","NPBWR2","CTSB",NA
"1704","HSPA8","SLC17A6",NA
"1705","DDX4","OR6A2",NA
"1706","SV2C","OR51B2",NA
"1707","EIF3I","CFAP206",NA
"1708","UNC79","OR4D1",NA
"1709","GPER1","IMP3",NA
"1710","TSPO2","AKNA",NA
"1711","PYGM","RPS19",NA
"1712","SNCB","ETV7",NA
"1713","FOXR1","LACRT",NA
"1714","CD58","FAM120C",NA
"1715","CBX8","PDGFB",NA
"1716","SYCE2","XKRX",NA
"1717","ATP6V1A","TMX3",NA
"1718","GSR","GPHB5",NA
"1719","MAGOH","ECE2",NA
"1720","DGKZ","AGBL3",NA
"1721","TFAP2D","ATL2",NA
"1722","RORB","CDKL2",NA
"1723","PKDREJ","OR4K17",NA
"1724","VAT1L","BCO1",NA
"1725","ARHGAP6","EVC",NA
"1726","CACNA1E","ITFG1",NA
"1727","TSL","LCN8",NA
"1728","FIGLA","CFAP57",NA
"1729","ESYT3","PCMT1",NA
"1730","OC90","LINC00552",NA
"1731","ADAMTS16","OR2L2",NA
"1732","CCDC144NL","FAM47B",NA
"1733","TMEM266","SLC2A5",NA
"1734","ESX1","FTHL17",NA
"1735","DUSP21","OR3A2",NA
"1736","OR10S1","CDYL",NA
"1737","PGM1","FBXL22",NA
"1738","GTSF1L","ZNF280A",NA
"1739","C20orf204","HAO2",NA
"1740","CCDC74B","DAXX",NA
"1741","PSMA3","SGK3",NA
"1742","FAM170A","DCBLD2",NA
"1743","TEKT5","NUDT9",NA
"1744","ELOA2","SELENOW",NA
"1745","COLQ","GREB1",NA
"1746","SLC34A3","FSCN2",NA
"1747","SPATA32","PPIL6",NA
"1748","SELENOW","CATSPER1",NA
"1749","WDR49","MINK1",NA
"1750","TSKS","CCT4",NA
"1751","SPMIP10","GLIS2",NA
"1752","SPMIP5","ACSM6",NA
"1753","NIBAN1","PSG8",NA
"1754","OR8B12","CBLN3",NA
"1755","RAB40C","SYT9",NA
"1756","HMG20A","CD200R1",NA
"1757","SRA1","GFRA1",NA
"1758","SOHLH1","NXNL1",NA
"1759","OR6C6","MRGPRX3",NA
"1760","KCNA7","PACS1",NA
"1761","STAB2","USP15",NA
"1762","OR10Z1","AMDHD2",NA
"1763","SPATA46","POU6F2",NA
"1764","METAP1D","GOLGA2P5",NA
"1765","KLHL33","ZNF385C",NA
"1766","CDH6","GLDN",NA
"1767","ACAP2","RAG2",NA
"1768","AMBN","OR9G4",NA
"1769","C15orf62","LINC03042",NA
"1770","IQCF5","ZCCHC13",NA
"1771","IL10","PAX7",NA
"1772","CTRB2","ROBO3",NA
"1773","CCBE1","NPTX1",NA
"1774","ANKRD30A","ACADL",NA
"1775","HSD17B14","OR7A10",NA
"1776","YIPF2","RWDD4",NA
"1777","CSNK1G3","YES1",NA
"1778","C12orf71","CEPT1",NA
"1779","TRIM7","LCE2A",NA
"1780","GLIS1","SYNGAP1",NA
"1781","PPP1R3A","TBX20",NA
"1782","BRINP1","OLFM2",NA
"1783","SZT2","TMEM107",NA
"1784","PRSS54","AMELY",NA
"1785","TMEM14C","RTBDN",NA
"1786","KRT84","GPR37L1",NA
"1787","HSCB","CYP1A1",NA
"1788","AGER","CCR4",NA
"1789","TMEM121","HIF3A",NA
"1790","CDK17","CCDC185",NA
"1791","SLC16A13","XKR4",NA
"1792","CCL1","CBLN4",NA
"1793","SLC9A3","BNIP2",NA
"1794","ACP4","SPAG8",NA
"1795","FSD2","ZNF814",NA
"1796","EBNA1BP2","KRT76",NA
"1797","SSX5","SGPP1",NA
"1798","YES1","ACVR1",NA
"1799","HYDIN","DLX2",NA
"1800","LPAL2","MAT2B",NA
"1801","TMEM167B","HERC3",NA
"1802","EN1","TAAR2",NA
"1803","VAMP3","OTOP2",NA
"1804","GRM2","SIRPB1",NA
"1805","TEKT2","CREB3L3",NA
"1806","HOXC8","OR51I2",NA
"1807","FURIN","PTPRT",NA
"1808","PLBD2","PAQR3",NA
"1809","DPP8","SLC25A11",NA
"1810","PLOD1","RCN2",NA
"1811","GPR17","SOX12",NA
"1812","C1QL2","RASSF3",NA
"1813","OR52A5","LYNX1",NA
"1814","CYP26C1","UBE2D3",NA
"1815","TMEM108","OR5H14",NA
"1816","PBX2","ATP5PB",NA
"1817","STAM2","FADS3",NA
"1818","IGFL3","ELOVL3",NA
"1819","GJD4","SLC16A2",NA
"1820","PCDHA3","FUT7",NA
"1821","TBX20","RARS1",NA
"1822","RPH3A","BGN",NA
"1823","KRT71","HGH1",NA
"1824","CARD14","OR2AE1",NA
"1825","CHD5","ANKRD13A",NA
"1826","SCP2","OTUB1",NA
"1827","LRTOMT","PPP2R2A",NA
"1828","C3orf36","LRRC69",NA
"1829","FITM1","UFD1",NA
"1830","PLIN5","SPG11",NA
"1831","ZNF763","CCKAR",NA
"1832","SDF2","PGPEP1L",NA
"1833","TMEM203","GSDMA",NA
"1834","SLCO5A1","KCNK10",NA
"1835","PIK3R3","ZNF619",NA
"1836","BRINP2","TMEM208",NA
"1837","OR7C2","CCL1",NA
"1838","CNTLN","CD5L",NA
"1839","ATXN3L","MAP1A",NA
"1840","MDGA2","BARHL1",NA
"1841","POU3F3","LRRC57",NA
"1842","DNM1P46","EPHB6",NA
"1843","SPP1","MT3",NA
"1844","OR52R1","PANK1",NA
"1845","XKR4","DRD2",NA
"1846","PLB1","SIMC1P1",NA
"1847","SKP1","SLC6A6",NA
"1848","FGF17","BACH1",NA
"1849","CST9L","SCP2",NA
"1850","PKMYT1","OR12D2",NA
"1851","LHFPL5","UTP14C",NA
"1852","SLC14A2","CLEC4D",NA
"1853","UROD","TTC39A",NA
"1854","SPINDOC","MAPK8IP3",NA
"1855","RPL36AL","OR51M1",NA
"1856","PXT1","OR4P4",NA
"1857","ZCWPW1","SLITRK3",NA
"1858","OR4D1","ZNF417",NA
"1859","DUOXA1","SSX5",NA
"1860","RFX8","LOC442028",NA
"1861","GPD2","ARID2",NA
"1862","ZNF542P","ATN1",NA
"1863","TXNDC16","YBX2",NA
"1864","CDH10","ZNF221",NA
"1865","PLEKHF1","KRTCAP2",NA
"1866","PAQR4","FIGNL2",NA
"1867","SCNN1A","ZNF763",NA
"1868","SPINT3","LRFN2",NA
"1869","CSH1","ODF1",NA
"1870","PRDM12","RBM34",NA
"1871","TMCC2","ZPBP",NA
"1872","B3GNT8","MYDGF",NA
"1873","MIP","FRA10AC1",NA
"1874","GABRA3","ELK4",NA
"1875","CNR1","KLF13",NA
"1876","ARMT1","OR1M1",NA
"1877","MYL1","OR10A3",NA
"1878","PROB1","SLC22A25",NA
"1879","SDHA","IL10",NA
"1880","SLC7A4","DCTD",NA
"1881","FAM178B","HRNR",NA
"1882","KCNH5","PCDHA2",NA
"1883","IL2RG","CFHR5",NA
"1884","SPATA2L","GABRB1",NA
"1885","TRIM36","G6PC2",NA
"1886","OR1J1","FBXL14",NA
"1887","MYH15","CORO2B",NA
"1888","NDUFAF7","BIRC8",NA
"1889","FN3KRP","TDRD7",NA
"1890","APOBEC2","GNGT2",NA
"1891","PRPF4B","PRPF38B",NA
"1892","TMCO5A","TTC9B",NA
"1893","SLC6A13","KLRF1",NA
"1894","PCDHGB7","RAB6B",NA
"1895","SHISA4","CFAP276",NA
"1896","UBE2G1","SGMS2",NA
"1897","USP15","OR4D11",NA
"1898","TPTE2P1","COX15",NA
"1899","URAHP","ABCA2",NA
"1900","GREB1","CLDN17",NA
"1901","PGGT1B","SLC39A6",NA
"1902","NSG2","EIF3J",NA
"1903","MRPL39","NTSR2",NA
"1904","ZNF732","TRIM77",NA
"1905","SPATA3","CLEC4M",NA
"1906","CAMP","UBE3A",NA
"1907","PKHD1","OR51V1",NA
"1908","ISCA1","WDR83OS",NA
"1909","CDH23","FAM170A",NA
"1910","ABHD16B","REX1BD",NA
"1911","TSHB","KRT84",NA
"1912","HS3ST4","ABCC1",NA
"1913","PGLYRP3","SLC35B3",NA
"1914","RHO","BRINP2",NA
"1915","KLHL10","EXOC2",NA
"1916","CACNG4","CCR8",NA
"1917","PAX4","NLRP12",NA
"1918","PPT1","PIP5KL1",NA
"1919","OR10H4","RORB",NA
"1920","MYBPC3","KLHL8",NA
"1921","LINC03042","MYH13",NA
"1922","C16orf90","TMEM59",NA
"1923","SKOR1","CLPS",NA
"1924","CC2D2B","N4BP3",NA
"1925","GSTO1","PRAMEF10",NA
"1926","CIMIP2A","ABL2",NA
"1927","CHRNB2","SLC9A3",NA
"1928","SLC17A8","NR0B1",NA
"1929","RAB11B","ZNF324B",NA
"1930","RRN3P1","LINC00654",NA
"1931","PPP2R1B","NME9",NA
"1932","WNT9A","PCDHB2",NA
"1933","EPPIN","KCTD17",NA
"1934","ARV1","DYRK1B",NA
"1935","SLC25A47","CHRNA9",NA
"1936","SEMA5B","ZNF517",NA
"1937","GRXCR1","NDUFA10",NA
"1938","PSAP","DNAI1",NA
"1939","CDK15","OR4C12",NA
"1940","HAO2","ZNF735",NA
"1941","TAF11","TXNDC16",NA
"1942","CHRNA9","CCER1",NA
"1943","RBM33","YIPF5",NA
"1944","NT5C1B","JPH3",NA
"1945","DNAH9","TFPT",NA
"1946","STARD6","TFB2M",NA
"1947","SCGB2A2","PPP1R3A",NA
"1948","RNF40","SPMIP2",NA
"1949","SARAF","JPH4",NA
"1950","SYN2","ADIG",NA
"1951","HRNR","NKAPD1",NA
"1952","CNBD2","LINC00315",NA
"1953","UNC5B","RAX",NA
"1954","NPTN","GARIN5B",NA
"1955","DRD2","PDE3A",NA
"1956","TMEM30B","DRAM2",NA
"1957","BPESC1","CALCOCO2",NA
"1958","SLC17A2","KRT74",NA
"1959","HOXB1","DNAAF6",NA
"1960","SEC24D","DPP8",NA
"1961","DNAH12","CFP",NA
"1962","GJB7","ANO7",NA
"1963","ADCY8","HECTD4",NA
"1964","HEXIM1","CDK17",NA
"1965","PRSS37","SCGB3A1",NA
"1966","FBXO24","HECW1",NA
"1967","PFAS","KLHL28",NA
"1968","CBLL2","IMMT",NA
"1969","C10orf88B","TMEM178A",NA
"1970","RRAGC","STAT5A",NA
"1971","CATSPERD","NEUROD6",NA
"1972","ATP6V1D","SMYD1",NA
"1973","CHAC1","LELP1",NA
"1974","OR2K2","TRIM61",NA
"1975","AMER3","HAPLN4",NA
"1976","TMEM128","MROH9",NA
"1977","IFNA6","TBC1D3P5",NA
"1978","CSTL1","ELOA",NA
"1979","LYRM9","TMEM203",NA
"1980","CSRP3","LYRM9",NA
"1981","NLGN2","DPPA4",NA
"1982","SLC49A3","FOXJ3",NA
"1983","DMC1","BDP1",NA
"1984","LINC01600","GRAP2",NA
"1985","KITLG","LINC00466",NA
"1986","PCDHB9","ZNF683",NA
"1987","OOSP2","SMARCA5",NA
"1988","C16orf89","CSRNP2",NA
"1989","RRM2","SUPT6H",NA
"1990","RETREG2","ZMYND10",NA
"1991","FOXI1","MS4A10",NA
"1992","ZMPSTE24","STARD3NL",NA
"1993","PLPP3","PACRGL",NA
"1994","CMTR2","UBE2D1",NA
"1995","OR8I2","BORCS6",NA
"1996","PTP4A1","GPRC6A",NA
"1997","ZFYVE28","WDR46",NA
"1998","NUDCD2","MTUS1",NA
"1999","FAT3","NPSA",NA
"2000","NDUFB10","ATP6V1B2",NA
"2001","CYP4F3","TFAP2D",NA
"2002","NOXA1","TEDDM1",NA
"2003","PODXL","OR5C1",NA
"2004","PNPLA7","CNDP1",NA
"2005","FBXO33","OOEP",NA
"2006","LMAN2","RPAP3",NA
"2007","ASGR1","TRPV6",NA
"2008","NMRK2","ZNF143",NA
"2009","ZXDB","HOXC8",NA
"2010","PIK3R6","TRIML2",NA
"2011","OR2H2","PHF24",NA
"2012","RBM34","SNRPD1",NA
"2013","CDRT15","FRMD7",NA
"2014","FBXO17","FGF23",NA
"2015","GHRL","DDX5",NA
"2016","FKBP14","ZNF433",NA
"2017","AKIP1","MFAP1",NA
"2018","FUBP1","SLC7A3",NA
"2019","OR52E6","ATXN7L2",NA
"2020","TMTC3","OR4E2",NA
"2021","PMFBP1","PGM3",NA
"2022","LRRN2","TBX4",NA
"2023","EDDM3A","NEUROD1",NA
"2024","EGR3","MYL11",NA
"2025","LHX5","ESPN",NA
"2026","CCR8","OR4D5",NA
"2027","FH","CHRNE",NA
"2028","SNRNP40","INPP1",NA
"2029","HOXD10","ADORA3",NA
"2030","PRELP","KCNJ16",NA
"2031","MTOR","IMPA2",NA
"2032","FNDC8","ARL1",NA
"2033","TMEM74","DCLK2",NA
"2034","TEDDM1","DIRAS2",NA
"2035","ITFG1","KCND1",NA
"2036","MBD2","TMEM89",NA
"2037","NDUFV2","AHSP",NA
"2038","WDR27","COL9A2",NA
"2039","OR51D1","PLEKHH3",NA
"2040","CORO2B","VPS26C",NA
"2041","PRKACG","FAM217A",NA
"2042","USP41P","SLC25A32",NA
"2043","MFSD2B","LYL1",NA
"2044","OR6M1","SEBOX",NA
"2045","FOLR3","TEX47",NA
"2046","CFAP206","KANSL2",NA
"2047","COQ5","TAAR8",NA
"2048","ZNF479","DAB1",NA
"2049","CES3","FAM218A",NA
"2050","PPP2R2A","MBD6",NA
"2051","NRSN2","PPA2",NA
"2052","L1CAM","OR10G3",NA
"2053","EIF2AK3","FBXO33",NA
"2054","NMBR","RTCB",NA
"2055","PACS1","NDUFB3",NA
"2056","KCNT1","PCDH11X",NA
"2057","KLHL2","PLPP7",NA
"2058","PADI4","NBEA",NA
"2059","GPX1","PAPSS1",NA
"2060","ATRNL1","LRRC74A",NA
"2061","SRRM4","MAS1L",NA
"2062","SRGAP1","DFFB",NA
"2063","USP13","LRRC18",NA
"2064","KCTD18","TNR",NA
"2065","INSYN2A","PSMA3",NA
"2066","AKR1C8","GAS2",NA
"2067","DYM","OR8G1",NA
"2068","SUV39H1","TRAF3IP3",NA
"2069","MYL2","YIPF2",NA
"2070","ETNK2","BAZ1A",NA
"2071","RHPN1","KCNK12",NA
"2072","HERC3","SPTBN4",NA
"2073","TAS2R7","IFNK",NA
"2074","GLYATL3","ERLEC1",NA
"2075","LGALS9","CBX8",NA
"2076","C10orf120","RPH3A",NA
"2077","MITD1","MBD1",NA
"2078","TCP11L2","CST11",NA
"2079","RABEP1","CIMIP2A",NA
"2080","NDUFA10","FABP7",NA
"2081","OR52N4","CRHBP",NA
"2082","SMAD6","COX5A",NA
"2083","FNDC11","POLR3B",NA
"2084","CGA","IFNL2",NA
"2085","HSPA13","CSTF3",NA
"2086","TMEM59","LINC00161",NA
"2087","FAM174A","SLC15A4",NA
"2088","ASTE1","HRG",NA
"2089","HPF1","TIE1",NA
"2090","ACR","COX14",NA
"2091","ZFPM1","ST6GALNAC3",NA
"2092","CAPRIN2","SPAST",NA
"2093","LRRC56","ACTL7A",NA
"2094","UBLCP1","LCE5A",NA
"2095","PDCD11","SLITRK4",NA
"2096","ARL6IP5","RALYL",NA
"2097","HS6ST3","OR1A2",NA
"2098","MLXIPL","SOHLH1",NA
"2099","CYGB","OR6K2",NA
"2100","LIPN","PROP1",NA
"2101","TMEM184C","TLX1",NA
"2102","RASSF5","LYG1",NA
"2103","NHLH2","OR2H1",NA
"2104","NKPD1","MMP25",NA
"2105","LCNL1","TLX3",NA
"2106","SLC17A6","PIN1P1",NA
"2107","SYT2","YKT6",NA
"2108","HPD","PCDHA5",NA
"2109","ZNF771","GDNF",NA
"2110","ZBTB37","DUOXA1",NA
"2111","CCDC142","SHC4",NA
"2112","ZC3HAV1","ZNF767P",NA
"2113","NR2E3","SEC24B",NA
"2114","TRIM61","FKRP",NA
"2115","HIF3A","ABHD13",NA
"2116","OR4S2","PIK3R3",NA
"2117","ACSM6","SERTAD2",NA
"2118","KCNC2","DDX25",NA
"2119","KIRREL3","DLGAP4",NA
"2120","ADARB2","ZZZ3",NA
"2121","KIRREL1","LINC00474",NA
"2122","TIMP1","FAM43B",NA
"2123","PROZ","SKIC8",NA
"2124","C2CD4D","SCGB2A2",NA
"2125","ACCSL","ADHFE1",NA
"2126","FAIM2","EN1",NA
"2127","ANKRD55","OR4K15",NA
"2128","TBC1D16","SFRP5",NA
"2129","LINC00654","SLC1A2",NA
"2130","PCAT4","AKIRIN1",NA
"2131","C1GALT1C1","ZNF732",NA
"2132","VSTM1","DTD2",NA
"2133","CRHR2","C1D",NA
"2134","ANKRD34A","SPATA31E1",NA
"2135","RNF113B","SEC13",NA
"2136","PDE1B","TMPRSS5",NA
"2137","PPP1R12A","TCEAL5",NA
"2138","HSD3B2","GPR137",NA
"2139","LINC01599","UNCX",NA
"2140","PDIA3","TSEN15",NA
"2141","HYAL3","HSPB7",NA
"2142","KIF18B","GARIN4",NA
"2143","ULBP1","DUSP8",NA
"2144","ATG4C","CIB3",NA
"2145","LINC01554","VSX2",NA
"2146","TVP23C","MPDU1",NA
"2147","NMNAT2","CACNA2D1",NA
"2148","PDE3B","CNTN2",NA
"2149","CAPSL","TSGA13",NA
"2150","ODAD2","MFSD2B",NA
"2151","TFEB","SPATA3",NA
"2152","SGTB","TBX22",NA
"2153","PRR23B","PLA2G2F",NA
"2154","CHN1","LRRC41",NA
"2155","AGXT","CCDC97",NA
"2156","LINC01869","CFAP418",NA
"2157","TPRN","NFATC3",NA
"2158","UTP11","ZNF669",NA
"2159","SCN2B","PEX11B",NA
"2160","ASTN1","SCNN1A",NA
"2161","KRBA2","NCMAP",NA
"2162","POLR3GL","CAMP",NA
"2163","BACH1","RPRD2",NA
"2164","LIF","PRKCB",NA
"2165","PCDHA10","LHX2",NA
"2166","GPR35","ACTRT2",NA
"2167","LCE5A","GLP2R",NA
"2168","SEMA4D","SCUBE3",NA
"2169","VPS53","SLC7A4",NA
"2170","NHS","ZNF777",NA
"2171","ITGA2B","ZP1",NA
"2172","CLCNKA","OR10AD1",NA
"2173","PPP1R3G","DDX41",NA
"2174","OR6K2","DUSP5",NA
"2175","GPHB5","MS4A5",NA
"2176","KIAA1755","SCGB1D2",NA
"2177","OR8G1","PFDN5",NA
"2178","ASCL2","TOMM20",NA
"2179","DCTD","ANKRD65",NA
"2180","IRS1","PDLIM7",NA
"2181","ZNF550","NIPSNAP2",NA
"2182","ART1","C10orf71",NA
"2183","ETFDH","SH3GLB2",NA
"2184","SGMS2","PKMYT1",NA
"2185","SPTBN2","TNNI3K",NA
"2186","GHRHR","GCM1",NA
"2187","TP53AIP1","EWSAT1",NA
"2188","MC5R","SRSF2",NA
"2189","TLNRD1","RGS9BP",NA
"2190","COMT","RTL1",NA
"2191","SS18","WAS",NA
"2192","SMCR8","COLQ",NA
"2193","VPS37A","APOD",NA
"2194","SYT14","RRAGC",NA
"2195","C16orf46","ATP5MG",NA
"2196","SEH1L","HPSE2",NA
"2197","DCP2","KBTBD7",NA
"2198","TNFRSF13B","SCN3B",NA
"2199","SVOP","TMEM19",NA
"2200","OXA1L","ACTL7B",NA
"2201","NR2F2","CORT",NA
"2202","MROH5","SRPRB",NA
"2203","FAS","GABBR2",NA
"2204","ERI1","SLC22A11",NA
"2205","KCNJ15","AKAP3",NA
"2206","ACIN1","INPP4A",NA
"2207","MIXL1","DLGAP2",NA
"2208","ZNF676","RSPO1",NA
"2209","CCKAR","OR10A4",NA
"2210","OR13C8","SLC12A7",NA
"2211","CFAP47","SRRM4",NA
"2212","IL12RB1","BRPF3",NA
"2213","PGRMC2","POU6F1",NA
"2214","GPR153","SARAF",NA
"2215","TMEM179","ETFA",NA
"2216","SFT2D1","TRIM67",NA
"2217","EPX","LOC403312",NA
"2218","FBLN7","GUF1",NA
"2219","CADPS2","PEX11G",NA
"2220","LINC02604","ULK4",NA
"2221","HECW1","AMBP",NA
"2222","RFPL3","GPM6A",NA
"2223","TAFA1","GKN2",NA
"2224","URAD","CDH18",NA
"2225","CABS1","NHLRC4",NA
"2226","OR10P1","PRB3",NA
"2227","MRPL43","KCNH3",NA
"2228","GNGT1","DEFB113",NA
"2229","RCN2","URM1",NA
"2230","OR1C1","CHMP3",NA
"2231","TAS2R39","ZNF768",NA
"2232","DFFB","C10orf88B",NA
"2233","DDX25","OSCAR",NA
"2234","ZNF366","DCTN5",NA
"2235","OR56A3","THAP11",NA
"2236","CEACAM19","POP5",NA
"2237","SLC16A11","LMO1",NA
"2238","CNGA3","ISCA1",NA
"2239","SNX2","TTC41P",NA
"2240","TTLL13","AKR1C8",NA
"2241","SLC22A6","CFAP53",NA
"2242","TRIM63","NDUFS7",NA
"2243","ADGRG4","MAPK15",NA
"2244","PRSS58","TXNRD2",NA
"2245","WSCD2","ATP8A2",NA
"2246","SCGB1D1","DDX11",NA
"2247","RAD52","FN3K",NA
"2248","RALGAPB","TRAM2",NA
"2249","TBX4","NLRP8",NA
"2250","RSPH9","SVOP",NA
"2251","ADAM11","MRTFB",NA
"2252","KIR3DX1","RPL3L",NA
"2253","RNASE11","TMEM205",NA
"2254","CTF1","COQ5",NA
"2255","LRFN2","TMEM88B",NA
"2256","CLCN2","LDLRAD2",NA
"2257","MTNR1A","ZNF366",NA
"2258","KCND1","NARS1",NA
"2259","NDUFS7","TMEM109",NA
"2260","ARPP21","SMDT1",NA
"2261","NSF","TSTD1",NA
"2262","TNKS","MYH7",NA
"2263","CXorf66","PROZ",NA
"2264","PEX13","SLC33A1",NA
"2265","CASP4","HIBADH",NA
"2266","AK8","NUDT21",NA
"2267","ZCCHC12","EFCAB6",NA
"2268","FGF3","C16orf90",NA
"2269","OR5K3","TANK",NA
"2270","CBLN3","LENEP",NA
"2271","SLC25A4","CCDC167",NA
"2272","PGAP3","ENTR1",NA
"2273","EPHB6","IQCJ",NA
"2274","LRRC74A","TNFRSF10B",NA
"2275","PRSS36","HSP90AB5P",NA
"2276","ULK4","CMTM1",NA
"2277","KLHL12","LINC02897",NA
"2278","LELP1","OR5I1",NA
"2279","VKORC1","H2BC26",NA
"2280","RTCA","CARD10",NA
"2281","CTDSPL2","TSPAN16",NA
"2282","SPCS3","CRIPT",NA
"2283","NDUFA6","PYGO1",NA
"2284","MYMK","LILRB5",NA
"2285","RBBP4","TSKS",NA
"2286","FERD3L","CGRRF1",NA
"2287","LLGL1","CLN5",NA
"2288","CHCHD1","NANOS2",NA
"2289","CLEC4M","TMEM132D",NA
"2290","HAPLN4","FANCD2OS",NA
"2291","FAM171A2","MCM3",NA
"2292","TREML2","WNT3A",NA
"2293","SLC12A7","PSAP",NA
"2294","C9orf153","CES1P1",NA
"2295","CYSLTR2","AKR1E2",NA
"2296","LYVE1","NUDT3",NA
"2297","LRRC57","LGALSL",NA
"2298","ZBTB46","AKR1D1",NA
"2299","SLC4A1","TOR1AIP1",NA
"2300","SLC22A25","VSTM1",NA
"2301","LHX2","BBS1",NA
"2302","SMIM12","SMIM21",NA
"2303","CACNA2D1","MYH15",NA
"2304","PRG4","DCAF6",NA
"2305","LINC02902","PGM1",NA
"2306","TMEM35A","GALNT1",NA
"2307","ARL6IP1","CD33",NA
"2308","MTO1","CTXN1",NA
"2309","CD200R1","CRY1",NA
"2310","PSMA5","DLK1",NA
"2311","B3GALT5","NAT8",NA
"2312","HRG","CEACAM8",NA
"2313","N4BP2L1","SVOPL",NA
"2314","SLC6A6","ODAD2",NA
"2315","ATXN8OS","ADAM10",NA
"2316","TTC9B","PRDM12",NA
"2317","SNIP1","FLYWCH1",NA
"2318","PCDHGC3","UBE2N",NA
"2319","OR10C1","BIRC7",NA
"2320","OR8D2","PLEKHA3",NA
"2321","CDC26","TTC24",NA
"2322","NDUFC2","SDHA",NA
"2323","AVPR1A","HOXA1",NA
"2324","ZAP70","PRR23B",NA
"2325","SLC10A6","CRB1",NA
"2326","CDC42BPG","LHX5",NA
"2327","GPR142","TRIM69",NA
"2328","AMER2","OR6M1",NA
"2329","F7","ARL6IP1",NA
"2330","FCRL5","CBLB",NA
"2331","LY9","TGM7",NA
"2332","KCNS1","NDUFB9",NA
"2333","SMR3A","ADRA2B",NA
"2334","PRRT4","TNKS",NA
"2335","HSP90AB5P","RAB11B",NA
"2336","PLA2G2E","GNPNAT1",NA
"2337","DSPP","CLCNKB",NA
"2338","CRTAC1","LINC01554",NA
"2339","KRT35","RGN",NA
"2340","HDAC11","CCL22",NA
"2341","OR1N2","CNDP2",NA
"2342","LAMTOR5","VOPP1",NA
"2343","OR52N2","DGKK",NA
"2344","OR5C1","TAFA3",NA
"2345","IRGC","C9orf78",NA
"2346","DNAH7","USP41P",NA
"2347","RPS19","SLC4A1",NA
"2348","MYBPHL","DBF4B",NA
"2349","SLFN12L","SOS1",NA
"2350","LGALS14","ZNF542P",NA
"2351","COG2","GLRX3",NA
"2352","NTRK3","GAL3ST3",NA
"2353","TSBP1","TTLL10",NA
"2354","ZNF385C","GPR101",NA
"2355","DDX50","CSRP3",NA
"2356","OR13C5","STAB2",NA
"2357","TMEM33","DSCR4",NA
"2358","ARL1","TTC7A",NA
"2359","PRDX2","ALKBH6",NA
"2360","SLC13A1","MFSD1",NA
"2361","PDIA2","PYGM",NA
"2362","DISP1","CYB5R4",NA
"2363","C1D","ALDH2",NA
"2364","CCL16","PPP1CB",NA
"2365","OR5L2","ABTB2",NA
"2366","SNAPC5","TMEM225",NA
"2367","CORT","ARF4",NA
"2368","PPP1R13B","ZNF771",NA
"2369","RPL36AP33","POTEM",NA
"2370","SCT","FOXR2",NA
"2371","GM2A","OR4C45",NA
"2372","GNAT3","SLIT1",NA
"2373","ETFA","SPINT3",NA
"2374","SPDYC","GABRR2",NA
"2375","UBE2M","SIMC1",NA
"2376","CREB3L3","METTL24",NA
"2377","BAG1","TRMT13",NA
"2378","VWCE","ART4",NA
"2379","KRIT1","OR14A16",NA
"2380","SRRM2","ATOH7",NA
"2381","SOX14","CYRIA",NA
"2382","PTPN14","NUP133",NA
"2383","RGS9","FGF14",NA
"2384","DENND10","AOX1",NA
"2385","GPR148","AKAP9",NA
"2386","KLHL29","SPMIP7",NA
"2387","MAPK4","CCDC190",NA
"2388","LGALS17A","SGPP2",NA
"2389","KAAG1","NOL10",NA
"2390","SLC2A14","GCC1",NA
"2391","MRPL46","HACD3",NA
